-3.60e-06,0.34
-3.59e-06,0.36
-3.58e-06,0.26
-3.57e-06,0.32
-3.56e-06,0.3
-3.55e-06,0.3
-3.54e-06,0.36
-3.53e-06,0.38
-3.52e-06,0.36
-3.51e-06,0.34
-3.50e-06,0.34
-3.49e-06,0.38
-3.48e-06,0.36
-3.47e-06,0.38
-3.46e-06,0.34
-3.45e-06,0.38
-3.44e-06,0.3
-3.43e-06,0.36
-3.42e-06,0.3
-3.41e-06,0.32
-3.40e-06,0.34
-3.39e-06,0.3
-3.38e-06,0.4
-3.37e-06,0.3
-3.36e-06,0.36
-3.35e-06,0.34
-3.34e-06,0.26
-3.33e-06,0.3
-3.32e-06,0.28
-3.31e-06,0.34
-3.30e-06,0.38
-3.29e-06,0.3
-3.28e-06,0.24
-3.27e-06,0.3
-3.26e-06,0.36
-3.25e-06,0.34
-3.24e-06,0.34
-3.23e-06,0.26
-3.22e-06,0.28
-3.21e-06,0.38
-3.20e-06,0.3
-3.19e-06,0.26
-3.18e-06,0.32
-3.17e-06,0.36
-3.16e-06,0.32
-3.15e-06,0.32
-3.14e-06,0.48
-3.13e-06,0.3
-3.12e-06,0.3
-3.11e-06,0.4
-3.10e-06,0.32
-3.09e-06,0.28
-3.08e-06,0.3
-3.07e-06,0.28
-3.06e-06,0.28
-3.05e-06,0.42
-3.04e-06,0.36
-3.03e-06,0.32
-3.02e-06,0.32
-3.01e-06,0.34
-3.00e-06,0.32
-2.99e-06,0.34
-2.98e-06,0.36
-2.97e-06,0.34
-2.96e-06,0.22
-2.95e-06,0.4
-2.94e-06,0.38
-2.93e-06,0.26
-2.92e-06,0.36
-2.91e-06,0.32
-2.90e-06,0.28
-2.89e-06,0.26
-2.88e-06,0.32
-2.87e-06,0.34
-2.86e-06,0.3
-2.85e-06,0.34
-2.84e-06,0.32
-2.83e-06,0.28
-2.82e-06,0.38
-2.81e-06,0.32
-2.80e-06,0.32
-2.79e-06,0.42
-2.78e-06,0.38
-2.77e-06,0.3
-2.76e-06,0.34
-2.75e-06,0.32
-2.74e-06,0.3
-2.73e-06,0.32
-2.72e-06,0.32
-2.71e-06,0.3
-2.70e-06,0.34
-2.69e-06,0.3
-2.68e-06,0.32
-2.67e-06,0.32
-2.66e-06,0.34
-2.65e-06,0.44
-2.64e-06,0.32
-2.63e-06,0.34
-2.62e-06,0.32
-2.61e-06,0.32
-2.60e-06,0.28
-2.59e-06,0.26
-2.58e-06,0.34
-2.57e-06,0.32
-2.56e-06,0.32
-2.55e-06,0.28
-2.54e-06,0.34
-2.53e-06,0.32
-2.52e-06,0.3
-2.51e-06,0.38
-2.50e-06,0.34
-2.49e-06,0.32
-2.48e-06,0.32
-2.47e-06,0.36
-2.46e-06,0.26
-2.45e-06,0.28
-2.44e-06,0.26
-2.43e-06,0.24
-2.42e-06,0.4
-2.41e-06,0.3
-2.40e-06,0.38
-2.39e-06,0.36
-2.38e-06,0.36
-2.37e-06,0.32
-2.36e-06,0.24
-2.35e-06,0.36
-2.34e-06,0.38
-2.33e-06,0.26
-2.32e-06,0.36
-2.31e-06,0.26
-2.30e-06,0.38
-2.29e-06,0.42
-2.28e-06,0.3
-2.27e-06,0.32
-2.26e-06,0.34
-2.25e-06,0.4
-2.24e-06,0.4
-2.23e-06,0.32
-2.22e-06,0.32
-2.21e-06,0.34
-2.20e-06,0.32
-2.19e-06,0.36
-2.18e-06,0.4
-2.17e-06,0.36
-2.16e-06,0.32
-2.15e-06,0.28
-2.14e-06,0.36
-2.13e-06,0.5
-2.12e-06,0.3
-2.11e-06,0.28
-2.10e-06,0.38
-2.09e-06,0.32
-2.08e-06,0.26
-2.07e-06,0.26
-2.06e-06,0.28
-2.05e-06,0.3
-2.04e-06,0.32
-2.03e-06,0.3
-2.02e-06,0.28
-2.01e-06,0.32
-2.00e-06,0.36
-1.99e-06,0.32
-1.98e-06,0.34
-1.97e-06,0.32
-1.96e-06,0.34
-1.95e-06,0.36
-1.94e-06,0.32
-1.93e-06,0.3
-1.92e-06,0.24
-1.91e-06,0.38
-1.90e-06,0.34
-1.89e-06,0.4
-1.88e-06,0.32
-1.87e-06,0.3
-1.86e-06,0.24
-1.85e-06,0.32
-1.84e-06,0.32
-1.83e-06,0.38
-1.82e-06,0.3
-1.81e-06,0.26
-1.80e-06,0.38
-1.79e-06,0.32
-1.78e-06,0.26
-1.77e-06,0.3
-1.76e-06,0.24
-1.75e-06,0.34
-1.74e-06,0.32
-1.73e-06,0.26
-1.72e-06,0.3
-1.71e-06,0.34
-1.70e-06,0.3
-1.69e-06,0.38
-1.68e-06,0.34
-1.67e-06,0.34
-1.66e-06,0.26
-1.65e-06,0.32
-1.64e-06,0.24
-1.63e-06,0.32
-1.62e-06,0.32
-1.61e-06,0.3
-1.60e-06,0.3
-1.59e-06,0.28
-1.58e-06,0.32
-1.57e-06,0.34
-1.56e-06,0.4
-1.55e-06,0.26
-1.54e-06,0.3
-1.53e-06,0.3
-1.52e-06,0.36
-1.51e-06,0.36
-1.50e-06,0.38
-1.49e-06,0.34
-1.48e-06,0.42
-1.47e-06,0.36
-1.46e-06,0.3
-1.45e-06,0.3
-1.44e-06,0.28
-1.43e-06,0.28
-1.42e-06,0.32
-1.41e-06,0.36
-1.40e-06,0.28
-1.39e-06,0.26
-1.38e-06,0.34
-1.37e-06,0.34
-1.36e-06,0.26
-1.35e-06,0.38
-1.34e-06,0.34
-1.33e-06,0.24
-1.32e-06,0.3
-1.31e-06,0.28
-1.30e-06,0.3
-1.29e-06,0.36
-1.28e-06,0.26
-1.27e-06,0.34
-1.26e-06,0.38
-1.25e-06,0.28
-1.24e-06,0.26
-1.23e-06,0.28
-1.22e-06,0.26
-1.21e-06,0.2
-1.20e-06,0.32
-1.19e-06,0.34
-1.18e-06,0.32
-1.17e-06,0.36
-1.16e-06,0.42
-1.15e-06,0.32
-1.14e-06,0.38
-1.13e-06,0.34
-1.12e-06,0.32
-1.11e-06,0.38
-1.10e-06,0.28
-1.09e-06,0.34
-1.08e-06,0.26
-1.07e-06,0.36
-1.06e-06,0.28
-1.05e-06,0.38
-1.04e-06,0.36
-1.03e-06,0.38
-1.02e-06,0.4
-1.01e-06,0.34
-1.00e-06,0.28
-9.9e-07,0.36
-9.8e-07,0.3
-9.7e-07,0.36
-9.6e-07,0.3
-9.5e-07,0.36
-9.4e-07,0.28
-9.3e-07,0.34
-9.2e-07,0.4
-9.1e-07,0.32
-9.0e-07,0.26
-8.9e-07,0.4
-8.8e-07,0.4
-8.7e-07,0.36
-8.6e-07,0.3
-8.5e-07,0.36
-8.4e-07,0.38
-8.3e-07,0.4
-8.2e-07,0.3
-8.1e-07,0.32
-8.0e-07,0.34
-7.9e-07,0.38
-7.8e-07,0.44
-7.7e-07,0.32
-7.6e-07,0.3
-7.5e-07,0.3
-7.4e-07,0.34
-7.3e-07,0.32
-7.2e-07,0.32
-7.1e-07,0.32
-7.0e-07,0.3
-6.9e-07,0.34
-6.8e-07,0.34
-6.7e-07,0.36
-6.6e-07,0.5
-6.5e-07,0.34
-6.4e-07,0.34
-6.3e-07,0.38
-6.2e-07,0.3
-6.1e-07,0.34
-6.0e-07,0.24
-5.9e-07,0.34
-5.8e-07,0.38
-5.7e-07,0.34
-5.6e-07,0.3
-5.5e-07,0.24
-5.4e-07,0.3
-5.3e-07,0.34
-5.2e-07,0.36
-5.1e-07,0.36
-5.0e-07,0.34
-4.9e-07,0.3
-4.8e-07,0.36
-4.7e-07,0.4
-4.6e-07,0.34
-4.5e-07,0.32
-4.4e-07,0.38
-4.3e-07,0.3
-4.2e-07,0.36
-4.1e-07,0.34
-4.0e-07,0.34
-3.9e-07,0.32
-3.8e-07,0.28
-3.7e-07,0.36
-3.6e-07,0.28
-3.5e-07,0.4
-3.4e-07,0.32
-3.3e-07,0.36
-3.2e-07,0.38
-3.1e-07,0.38
-3.0e-07,0.24
-2.9e-07,0.34
-2.8e-07,0.28
-2.7e-07,0.32
